"ID";"dive";"replicate";"Fecha";"Comunidad";"Sitio";"Latitud";"Longitud";"Habitat";"Zonificacion";"TipoProteccion";"ANP";"BuzoMonitor";"HoraInicial";"HoraFinal";"ProfundidadFinal";"Temperatura";"Visibilidad";"Corriente";"Transecto";"Genero";"Especie";"GeneroEspecie";"Sexo";"Abundancia";"Clase";"FM"
"Sitio Nuevo 03/11/2013 Encinas, Leopoldo 2 4";2;4;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Encinas, Leopoldo";NA;NA;NA;NA;NA;NA;10;"Pentaceraster";"cumingi";"Pentaceraster cumingi";NA;16;"invert";NA
"Sitio Nuevo 03/11/2013 Encinas, Leopoldo 2 4";2;4;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Encinas, Leopoldo";NA;NA;NA;NA;NA;NA;10;"Phataria";"unifascialis";"Phataria unifascialis";NA;3;"invert";NA
"Sitio Nuevo 03/11/2013 Encinas, Leopoldo 2 4";2;4;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Encinas, Leopoldo";NA;NA;NA;NA;NA;NA;10;"Gorgoniidae";"spp";"Gorgoniidae spp";NA;6;"invert";NA
"Sitio Nuevo 03/11/2013 Encinas, Leopoldo 2 4";2;4;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Encinas, Leopoldo";NA;NA;NA;NA;NA;NA;10;"Tripneustes";"depressus";"Tripneustes depressus";NA;17;"invert";NA
"Sitio Nuevo 03/11/2013 Encinas, Leopoldo 2 4";2;4;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Encinas, Leopoldo";NA;NA;NA;NA;NA;NA;10;"Pinctada";"mazatlanica";"Pinctada mazatlanica";NA;1;"invert";NA
"Sitio Nuevo 03/11/2013 Encinas, Leopoldo 2 4";2;4;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Encinas, Leopoldo";NA;NA;NA;NA;NA;NA;10;"Pentaceraster";"cumingi";"Pentaceraster cumingi";NA;12;"invert";NA
"Sitio Nuevo 03/11/2013 Encinas, Leopoldo 2 4";2;4;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Encinas, Leopoldo";NA;NA;NA;NA;NA;NA;10;"Phataria";"unifascialis";"Phataria unifascialis";NA;4;"invert";NA
"Sitio Nuevo 03/11/2013 Encinas, Leopoldo 2 4";2;4;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Encinas, Leopoldo";NA;NA;NA;NA;NA;NA;10;"Gorgoniidae";"spp";"Gorgoniidae spp";NA;10;"invert";NA
"Sitio Nuevo 03/11/2013 Encinas, Leopoldo 2 4";2;4;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Encinas, Leopoldo";NA;NA;NA;NA;NA;NA;10;"Tripneustes";"depressus";"Tripneustes depressus";NA;20;"invert";NA
"Sitio Nuevo 03/11/2013 Encinas, Leopoldo 2 4";2;4;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Encinas, Leopoldo";NA;NA;NA;NA;NA;NA;10;"Pinctada";"mazatlanica";"Pinctada mazatlanica";NA;3;"invert";NA
"Sitio Nuevo 03/11/2013 Encinas, Leopoldo 2 4";2;4;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Encinas, Leopoldo";NA;NA;NA;NA;NA;NA;10;"Pentaceraster";"cumingi";"Pentaceraster cumingi";NA;15;"invert";NA
"Sitio Nuevo 03/11/2013 Encinas, Leopoldo 2 4";2;4;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Encinas, Leopoldo";NA;NA;NA;NA;NA;NA;10;"Phataria";"unifascialis";"Phataria unifascialis";NA;4;"invert";NA
"Sitio Nuevo 03/11/2013 Encinas, Leopoldo 2 4";2;4;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Encinas, Leopoldo";NA;NA;NA;NA;NA;NA;10;"Gorgoniidae";"spp";"Gorgoniidae spp";NA;10;"invert";NA
"Sitio Nuevo 03/11/2013 Encinas, Leopoldo 2 4";2;4;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Encinas, Leopoldo";NA;NA;NA;NA;NA;NA;10;"Tripneustes";"depressus";"Tripneustes depressus";NA;17;"invert";NA
"Sitio Nuevo 03/11/2013 Encinas, Leopoldo 2 4";2;4;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Encinas, Leopoldo";NA;NA;NA;NA;NA;NA;10;"Pinctada";"mazatlanica";"Pinctada mazatlanica";NA;8;"invert";NA
"Sitio Nuevo 03/11/2013 Delgado, Samuel 2 1";2;1;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;NA;NA;NA;NA;4;"Tripneustes";"depressus";"Tripneustes depressus";NA;5;"invert";NA
"Sitio Nuevo 03/11/2013 Delgado, Samuel 2 1";2;1;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;NA;NA;NA;NA;4;"Phataria";"unifascialis";"Phataria unifascialis";NA;2;"invert";NA
"Sitio Nuevo 03/11/2013 Delgado, Samuel 2 1";2;1;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;NA;NA;NA;NA;4;"Gorgoniidae";"spp";"Gorgoniidae spp";NA;8;"invert";NA
"Sitio Nuevo 03/11/2013 Delgado, Samuel 2 1";2;1;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;NA;NA;NA;NA;4;"Gorgoniidae";"spp";"Gorgoniidae spp";NA;5;"invert";NA
"Sitio Nuevo 03/11/2013 Delgado, Samuel 2 1";2;1;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;NA;NA;NA;NA;4;"Pentaceraster";"cumingi";"Pentaceraster cumingi";NA;2;"invert";NA
"Sitio Nuevo 03/11/2013 Delgado, Samuel 2 1";2;1;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;NA;NA;NA;NA;4;"Pinctada";"mazatlanica";"Pinctada mazatlanica";NA;1;"invert";NA
"Sitio Nuevo 03/11/2013 Delgado, Samuel 2 1";2;1;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;NA;NA;NA;NA;4;"Muricanthus";"princeps";"Muricanthus princeps";NA;1;"invert";NA
"Sitio Nuevo 03/11/2013 Delgado, Samuel 2 1";2;1;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;NA;NA;NA;NA;4;"Tripneustes";"depressus";"Tripneustes depressus";NA;30;"invert";NA
"Sitio Nuevo 03/11/2013 Delgado, Samuel 2 1";2;1;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;NA;NA;NA;NA;4;"Phataria";"unifascialis";"Phataria unifascialis";NA;1;"invert";NA
"Sitio Nuevo 03/11/2013 Delgado, Samuel 2 1";2;1;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;NA;NA;NA;NA;4;"Gorgoniidae";"spp";"Gorgoniidae spp";NA;2;"invert";NA
"Sitio Nuevo 03/11/2013 Delgado, Samuel 2 1";2;1;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;NA;NA;NA;NA;4;"Muricanthus";"princeps";"Muricanthus princeps";NA;3;"invert";NA
"Sitio Nuevo 03/11/2013 Delgado, Samuel 2 2";2;2;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;NA;NA;NA;NA;5;"Gorgoniidae";"spp";"Gorgoniidae spp";NA;8;"invert";NA
"Sitio Nuevo 03/11/2013 Delgado, Samuel 2 2";2;2;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;NA;NA;NA;NA;5;"Pinctada";"mazatlanica";"Pinctada mazatlanica";NA;1;"invert";NA
"Sitio Nuevo 03/11/2013 Delgado, Samuel 2 2";2;2;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;NA;NA;NA;NA;5;"Pentaceraster";"cumingi";"Pentaceraster cumingi";NA;1;"invert";NA
"Sitio Nuevo 03/11/2013 Delgado, Samuel 2 2";2;2;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;NA;NA;NA;NA;5;"Gorgoniidae";"spp";"Gorgoniidae spp";NA;13;"invert";NA
"Sitio Nuevo 03/11/2013 Delgado, Samuel 2 2";2;2;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;NA;NA;NA;NA;5;"Pinctada";"mazatlanica";"Pinctada mazatlanica";NA;4;"invert";NA
"Sitio Nuevo 03/11/2013 Delgado, Samuel 2 2";2;2;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;NA;NA;NA;NA;5;"Gorgoniidae";"spp";"Gorgoniidae spp";NA;6;"invert";NA
"Sitio Nuevo 03/11/2013 Delgado, Samuel 2 2";2;2;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;NA;NA;NA;NA;5;"Pinctada";"mazatlanica";"Pinctada mazatlanica";NA;3;"invert";NA
"Sitio Nuevo 03/11/2013 Delgado, Samuel 2 2";2;2;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;NA;NA;NA;NA;5;"Tripneustes";"depressus";"Tripneustes depressus";NA;4;"invert";NA
"Sitio Nuevo 03/11/2013 Delgado, Samuel 2 2";2;2;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Delgado, Samuel";NA;NA;NA;NA;NA;NA;5;"Phataria";"unifascialis";"Phataria unifascialis";NA;2;"invert";NA
"Sitio Nuevo 03/11/2013 Becerra, Ulises 2 1";2;1;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Becerra, Ulises";NA;NA;NA;NA;NA;NA;1;"Gorgoniidae";"spp";"Gorgoniidae spp";NA;20;"invert";NA
"Sitio Nuevo 03/11/2013 Becerra, Ulises 2 3";2;3;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Becerra, Ulises";NA;NA;NA;NA;NA;NA;2;"Pentaceraster";"cumingi";"Pentaceraster cumingi";NA;8;"invert";NA
"Sitio Nuevo 03/11/2013 Becerra, Ulises 2 3";2;3;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Becerra, Ulises";NA;NA;NA;NA;NA;NA;2;"Tripneustes";"depressus";"Tripneustes depressus";NA;5;"invert";NA
"Sitio Nuevo 03/11/2013 Becerra, Ulises 2 3";2;3;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Becerra, Ulises";NA;NA;NA;NA;NA;NA;2;"Pinctada";"mazatlanica";"Pinctada mazatlanica";NA;9;"invert";NA
"Sitio Nuevo 03/11/2013 Becerra, Ulises 2 3";2;3;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Becerra, Ulises";NA;NA;NA;NA;NA;NA;2;"Phataria";"unifascialis";"Phataria unifascialis";NA;9;"invert";NA
"Sitio Nuevo 03/11/2013 Becerra, Ulises 2 3";2;3;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Becerra, Ulises";NA;NA;NA;NA;NA;NA;2;"Chama";"spp";"Chama spp";NA;3;"invert";NA
"Sitio Nuevo 03/11/2013 Becerra, Ulises 2 4";2;4;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Becerra, Ulises";NA;NA;NA;NA;NA;NA;3;"Gorgoniidae";"spp";"Gorgoniidae spp";NA;11;"invert";NA
"Sitio Nuevo 03/11/2013 Becerra, Ulises 2 4";2;4;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Becerra, Ulises";NA;NA;NA;NA;NA;NA;3;"Pentaceraster";"cumingi";"Pentaceraster cumingi";NA;25;"invert";NA
"Sitio Nuevo 03/11/2013 Becerra, Ulises 2 4";2;4;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Becerra, Ulises";NA;NA;NA;NA;NA;NA;3;"Pinctada";"mazatlanica";"Pinctada mazatlanica";NA;10;"invert";NA
"Sitio Nuevo 03/11/2013 Becerra, Ulises 2 4";2;4;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Becerra, Ulises";NA;NA;NA;NA;NA;NA;3;"Phataria";"unifascialis";"Phataria unifascialis";NA;8;"invert";NA
"Sitio Nuevo 03/11/2013 Becerra, Ulises 2 4";2;4;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Becerra, Ulises";NA;NA;NA;NA;NA;NA;3;"Tripneustes";"depressus";"Tripneustes depressus";NA;11;"invert";NA
"Sitio Nuevo 03/11/2013 Becerra, Ulises 2 4";2;4;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Becerra, Ulises";NA;NA;NA;NA;NA;NA;3;"Pharia";"pyramidata";"Pharia pyramidata";NA;3;"invert";NA
"Sitio Nuevo 03/11/2013 Becerra, Ulises 2 4";2;4;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Becerra, Ulises";NA;NA;NA;NA;NA;NA;3;"Chama";"spp";"Chama spp";NA;3;"invert";NA
"Sitio Nuevo 03/11/2013 Becerra, Ulises 2 4";2;4;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Becerra, Ulises";NA;NA;NA;NA;NA;NA;3;"Centrostephanus";"coronatus";"Centrostephanus coronatus";NA;2;"invert";NA
"Sitio Nuevo 03/11/2013 Becerra, Ulises 2 4";2;4;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Becerra, Ulises";NA;NA;NA;NA;NA;NA;3;"Eucidaris";"thouarsii";"Eucidaris thouarsii";NA;3;"invert";NA
"Sitio Nuevo 03/11/2013 Lopez, Juan Gabriel 1 1";1;1;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Lopez, Juan Gabriel";NA;NA;NA;NA;NA;NA;11;"Pentaceraster";"cumingi";"Pentaceraster cumingi";NA;3;"invert";NA
"Sitio Nuevo 03/11/2013 Lopez, Juan Gabriel 1 1";1;1;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Lopez, Juan Gabriel";NA;NA;NA;NA;NA;NA;11;"Gorgoniidae";"spp";"Gorgoniidae spp";NA;10;"invert";NA
"Sitio Nuevo 03/11/2013 Lopez, Juan Gabriel 1 1";1;1;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Lopez, Juan Gabriel";NA;NA;NA;NA;NA;NA;11;"Pentaceraster";"cumingi";"Pentaceraster cumingi";NA;5;"invert";NA
"Sitio Nuevo 03/11/2013 Lopez, Juan Gabriel 1 1";1;1;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Lopez, Juan Gabriel";NA;NA;NA;NA;NA;NA;11;"Phataria";"unifascialis";"Phataria unifascialis";NA;1;"invert";NA
"Sitio Nuevo 03/11/2013 Lopez, Juan Gabriel 1 1";1;1;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Lopez, Juan Gabriel";NA;NA;NA;NA;NA;NA;11;"Gorgoniidae";"spp";"Gorgoniidae spp";NA;4;"invert";NA
"Sitio Nuevo 03/11/2013 Lopez, Juan Gabriel 1 1";1;1;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Lopez, Juan Gabriel";NA;NA;NA;NA;NA;NA;11;"Pentaceraster";"cumingi";"Pentaceraster cumingi";NA;3;"invert";NA
"Sitio Nuevo 03/11/2013 Lopez, Juan Gabriel 1 1";1;1;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Lopez, Juan Gabriel";NA;NA;NA;NA;NA;NA;11;"Gorgoniidae";"spp";"Gorgoniidae spp";NA;2;"invert";NA
"Sitio Nuevo 03/11/2013 Lopez, Juan Gabriel 1 1";1;1;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Lopez, Juan Gabriel";NA;NA;NA;NA;NA;NA;11;"Toxopneustes";"roseus";"Toxopneustes roseus";NA;1;"invert";NA
"Sitio Nuevo 03/11/2013 Lopez, Juan Gabriel 1 2";1;2;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Lopez, Juan Gabriel";NA;NA;NA;NA;NA;NA;12;"Pentaceraster";"cumingi";"Pentaceraster cumingi";NA;5;"invert";NA
"Sitio Nuevo 03/11/2013 Lopez, Juan Gabriel 1 2";1;2;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Lopez, Juan Gabriel";NA;NA;NA;NA;NA;NA;12;"Gorgoniidae";"spp";"Gorgoniidae spp";NA;7;"invert";NA
"Sitio Nuevo 03/11/2013 Lopez, Juan Gabriel 1 2";1;2;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Lopez, Juan Gabriel";NA;NA;NA;NA;NA;NA;12;"Pentaceraster";"cumingi";"Pentaceraster cumingi";NA;3;"invert";NA
"Sitio Nuevo 03/11/2013 Lopez, Juan Gabriel 1 2";1;2;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Lopez, Juan Gabriel";NA;NA;NA;NA;NA;NA;12;"Gorgoniidae";"spp";"Gorgoniidae spp";NA;1;"invert";NA
"Sitio Nuevo 03/11/2013 Lopez, Juan Gabriel 1 2";1;2;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Lopez, Juan Gabriel";NA;NA;NA;NA;NA;NA;12;"Pinctada";"mazatlanica";"Pinctada mazatlanica";NA;4;"invert";NA
"Sitio Nuevo 03/11/2013 Lopez, Juan Gabriel 1 2";1;2;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Lopez, Juan Gabriel";NA;NA;NA;NA;NA;NA;12;"Pentaceraster";"cumingi";"Pentaceraster cumingi";NA;5;"invert";NA
"Sitio Nuevo 03/11/2013 Lopez, Juan Gabriel 1 2";1;2;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Lopez, Juan Gabriel";NA;NA;NA;NA;NA;NA;12;"Phataria";"unifascialis";"Phataria unifascialis";NA;2;"invert";NA
"Sitio Nuevo 03/11/2013 Lopez, Juan Gabriel 1 2";1;2;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Lopez, Juan Gabriel";NA;NA;NA;NA;NA;NA;12;"Gorgoniidae";"spp";"Gorgoniidae spp";NA;5;"invert";NA
"Sitio Nuevo 03/11/2013 Lopez, Juan Gabriel 1 2";1;2;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Lopez, Juan Gabriel";NA;NA;NA;NA;NA;NA;12;"Isostichopus";"fuscus";"Isostichopus fuscus";NA;1;"invert";NA
"Sitio Nuevo 03/11/2013 Lopez, Juan Gabriel 1 2";1;2;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Lopez, Juan Gabriel";NA;NA;NA;NA;NA;NA;12;"Pinctada";"mazatlanica";"Pinctada mazatlanica";NA;1;"invert";NA
"Sitio Nuevo 03/11/2013 Lopez, Juan Gabriel 1 2";1;2;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Lopez, Juan Gabriel";NA;NA;NA;NA;NA;NA;12;"Pteria";"sterna";"Pteria sterna";NA;1;"invert";NA
"Sitio Nuevo 03/11/2013 Lopez, Juan Gabriel 1 3";1;3;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Lopez, Juan Gabriel";NA;NA;NA;NA;NA;NA;13;"Pentaceraster";"cumingi";"Pentaceraster cumingi";NA;3;"invert";NA
"Sitio Nuevo 03/11/2013 Lopez, Juan Gabriel 1 3";1;3;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Lopez, Juan Gabriel";NA;NA;NA;NA;NA;NA;13;"Gorgoniidae";"spp";"Gorgoniidae spp";NA;2;"invert";NA
"Sitio Nuevo 03/11/2013 Lopez, Juan Gabriel 1 3";1;3;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Lopez, Juan Gabriel";NA;NA;NA;NA;NA;NA;13;"Eucidaris";"thouarsii";"Eucidaris thouarsii";NA;1;"invert";NA
"Sitio Nuevo 03/11/2013 Lopez, Juan Gabriel 1 3";1;3;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Lopez, Juan Gabriel";NA;NA;NA;NA;NA;NA;13;"Pinctada";"mazatlanica";"Pinctada mazatlanica";NA;1;"invert";NA
"Sitio Nuevo 03/11/2013 Lopez, Juan Gabriel 1 3";1;3;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Lopez, Juan Gabriel";NA;NA;NA;NA;NA;NA;13;"Pentaceraster";"cumingi";"Pentaceraster cumingi";NA;1;"invert";NA
"Sitio Nuevo 03/11/2013 Lopez, Juan Gabriel 1 3";1;3;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Lopez, Juan Gabriel";NA;NA;NA;NA;NA;NA;13;"Gorgoniidae";"spp";"Gorgoniidae spp";NA;1;"invert";NA
"Sitio Nuevo 03/11/2013 Lopez, Juan Gabriel 1 3";1;3;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Lopez, Juan Gabriel";NA;NA;NA;NA;NA;NA;13;"Pinctada";"mazatlanica";"Pinctada mazatlanica";NA;2;"invert";NA
"Sitio Nuevo 03/11/2013 Lopez, Juan Gabriel 1 3";1;3;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Lopez, Juan Gabriel";NA;NA;NA;NA;NA;NA;13;"Pentaceraster";"cumingi";"Pentaceraster cumingi";NA;5;"invert";NA
"Sitio Nuevo 03/11/2013 Lopez, Juan Gabriel 1 3";1;3;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Lopez, Juan Gabriel";NA;NA;NA;NA;NA;NA;13;"Phataria";"unifascialis";"Phataria unifascialis";NA;1;"invert";NA
"Sitio Nuevo 03/11/2013 Lopez, Juan Gabriel 1 3";1;3;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Lopez, Juan Gabriel";NA;NA;NA;NA;NA;NA;13;"Gorgoniidae";"spp";"Gorgoniidae spp";NA;4;"invert";NA
"Sitio Nuevo 03/11/2013 Lopez, Juan Gabriel 1 3";1;3;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Lopez, Juan Gabriel";NA;NA;NA;NA;NA;NA;13;"Pinctada";"mazatlanica";"Pinctada mazatlanica";NA;1;"invert";NA
"Sitio Nuevo 03/11/2013 Lopez, Juan Gabriel 1 4";1;4;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Lopez, Juan Gabriel";NA;NA;NA;NA;NA;NA;14;"Pentaceraster";"cumingi";"Pentaceraster cumingi";NA;7;"invert";NA
"Sitio Nuevo 03/11/2013 Lopez, Juan Gabriel 1 4";1;4;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Lopez, Juan Gabriel";NA;NA;NA;NA;NA;NA;14;"Gorgoniidae";"spp";"Gorgoniidae spp";NA;2;"invert";NA
"Sitio Nuevo 03/11/2013 Lopez, Juan Gabriel 1 4";1;4;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Lopez, Juan Gabriel";NA;NA;NA;NA;NA;NA;14;"Toxopneustes";"roseus";"Toxopneustes roseus";NA;1;"invert";NA
"Sitio Nuevo 03/11/2013 Lopez, Juan Gabriel 1 4";1;4;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Lopez, Juan Gabriel";NA;NA;NA;NA;NA;NA;14;"Pinctada";"mazatlanica";"Pinctada mazatlanica";NA;3;"invert";NA
"Sitio Nuevo 03/11/2013 Lopez, Juan Gabriel 1 4";1;4;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Lopez, Juan Gabriel";NA;NA;NA;NA;NA;NA;14;"Pentaceraster";"cumingi";"Pentaceraster cumingi";NA;4;"invert";NA
"Sitio Nuevo 03/11/2013 Lopez, Juan Gabriel 1 4";1;4;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Lopez, Juan Gabriel";NA;NA;NA;NA;NA;NA;14;"Phataria";"unifascialis";"Phataria unifascialis";NA;1;"invert";NA
"Sitio Nuevo 03/11/2013 Lopez, Juan Gabriel 1 4";1;4;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Lopez, Juan Gabriel";NA;NA;NA;NA;NA;NA;14;"Gorgoniidae";"spp";"Gorgoniidae spp";NA;7;"invert";NA
"Sitio Nuevo 03/11/2013 Lopez, Juan Gabriel 1 4";1;4;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Lopez, Juan Gabriel";NA;NA;NA;NA;NA;NA;14;"Toxopneustes";"roseus";"Toxopneustes roseus";NA;2;"invert";NA
"Sitio Nuevo 03/11/2013 Lopez, Juan Gabriel 1 4";1;4;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Lopez, Juan Gabriel";NA;NA;NA;NA;NA;NA;14;"Pinctada";"mazatlanica";"Pinctada mazatlanica";NA;1;"invert";NA
"Sitio Nuevo 03/11/2013 Lopez, Juan Gabriel 1 4";1;4;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Lopez, Juan Gabriel";NA;NA;NA;NA;NA;NA;14;"Pentaceraster";"cumingi";"Pentaceraster cumingi";NA;8;"invert";NA
"Sitio Nuevo 03/11/2013 Lopez, Juan Gabriel 1 4";1;4;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Lopez, Juan Gabriel";NA;NA;NA;NA;NA;NA;14;"Phataria";"unifascialis";"Phataria unifascialis";NA;3;"invert";NA
"Sitio Nuevo 03/11/2013 Lopez, Juan Gabriel 1 4";1;4;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Lopez, Juan Gabriel";NA;NA;NA;NA;NA;NA;14;"Gorgoniidae";"spp";"Gorgoniidae spp";NA;2;"invert";NA
